,ID,LONGDISTANCE,INTERNATIONAL,LOCAL,DROPPED,PAYMETHOD,LOCALBILLTYPE,LONGDISTANCEBILLTYPE,USAGE,RATEPLAN,GENDER,STATUS,CHILDREN,ESTINCOME,CAROWNER,AGE,PredictedChurn
1083,3092,14,0,25,0,CC,Budget,Standard,40,1,F,S,1,13576.5,N,39.426667,T
1084,3094,20,0,39,0,CH,Budget,Intnl_discount,59,3,F,M,2,42031.8,N,50.753333000000005,F
1085,3103,22,0,40,0,Auto,Budget,Standard,62,4,F,S,1,13109.1,N,62.606667,T
1086,3105,3,0,11,0,CC,Budget,Standard,14,4,F,S,2,21021.6,Y,62.753333,T
1087,3106,25,0,179,0,CC,FreeLocal,Standard,206,4,M,S,0,74460.7,Y,55.34,T
1088,3108,27,0,58,0,Auto,Budget,Standard,86,2,F,S,2,28787.4,N,41.666667,T
1089,3114,29,0,52,0,Auto,FreeLocal,Standard,82,1,F,M,2,62061.8,Y,45.92,F
1090,3115,27,0,57,0,CC,Budget,Standard,85,1,F,M,1,20550.9,Y,22.12,T
1091,3118,3,0,44,0,CC,FreeLocal,Standard,47,2,M,S,1,1765.41,N,18.766667,F
1092,3123,22,0,27,0,CH,Budget,Standard,49,4,F,S,2,6440.46,Y,52.0,F
1093,3125,6,0,58,0,CC,Budget,Standard,64,4,M,M,2,28766.9,N,46.84,F
1094,3130,26,0,13,0,CC,FreeLocal,Standard,40,4,M,M,2,91272.2,Y,25.033333,F
1095,3143,27,0,23,0,CC,Budget,Standard,51,3,M,M,2,49910.7,Y,51.52,F
1096,3144,11,0,25,0,CC,FreeLocal,Standard,37,4,M,M,0,76161.4,Y,44.573333,T
1097,3152,10,0,57,0,CC,FreeLocal,Standard,67,1,M,M,2,57360.8,Y,53.253333,F
1098,3156,0,0,22,0,CC,Budget,Standard,22,3,F,M,2,87578.2,Y,53.36666700000001,F
1099,3158,5,0,17,0,CH,Budget,Standard,22,2,M,M,1,5306.11,N,39.093333,F
1100,3162,15,0,70,0,CC,Budget,Intnl_discount,85,2,M,M,1,2067.82,N,47.853333,F
1101,3165,5,8,63,0,Auto,FreeLocal,Standard,77,1,M,M,2,30665.2,Y,22.88,F
1102,3166,6,0,30,0,Auto,FreeLocal,Intnl_discount,37,1,F,M,1,78000.0,Y,56.193332999999996,F
1103,3167,17,0,8,0,CH,FreeLocal,Intnl_discount,26,1,F,M,1,98680.4,Y,58.706667,F
1104,3168,13,0,144,0,CC,Budget,Standard,158,3,F,M,2,65619.7,Y,46.0,F
1105,3170,22,0,151,0,Auto,FreeLocal,Intnl_discount,174,1,F,S,0,85275.0,N,47.0,F
1106,3171,15,0,8,0,CC,FreeLocal,Intnl_discount,24,1,F,M,1,66921.4,Y,43.0,F
1107,3174,25,0,252,1,Auto,Budget,Standard,277,1,F,S,2,57420.0,Y,48.0,F
1108,3175,3,3,26,1,CC,FreeLocal,Standard,34,4,M,M,0,68000.0,N,67.0,T
1109,3176,17,0,39,0,CC,Budget,Intnl_discount,57,4,F,M,2,47639.1,N,48.0,F
1110,3177,5,8,25,0,CC,Budget,Intnl_discount,39,2,M,M,0,3911.9,N,38.413333,F
1111,3179,22,0,103,1,CC,FreeLocal,Standard,126,1,F,S,0,39461.0,N,22.226667000000003,T
1112,3183,20,8,80,0,CH,Budget,Intnl_discount,109,3,M,S,1,16432.1,Y,20.92,T
1113,3186,12,0,7,0,Auto,Budget,Intnl_discount,20,3,F,S,1,540.4,Y,39.213333,T
1114,3188,8,0,22,0,CC,FreeLocal,Standard,31,4,F,M,2,80087.7,N,41.92,F
1115,3189,21,0,256,0,CC,Budget,Standard,278,1,F,M,2,59691.3,N,38.04,F
1116,3194,1,0,29,0,CC,Budget,Standard,31,4,F,S,2,93559.1,N,57.62,F
1117,3195,18,0,104,0,CC,Budget,Standard,123,3,F,S,2,3416.62,Y,22.76,T
1118,3196,18,0,25,0,Auto,FreeLocal,Standard,44,3,F,S,0,93454.3,Y,48.533333,F
1119,3207,17,0,27,0,CH,Budget,Standard,44,1,F,M,2,57483.9,N,44.026666999999996,F
1120,3209,10,0,32,0,Auto,FreeLocal,Standard,43,4,F,S,2,21274.0,N,45.526666999999996,T
1121,3210,21,0,192,0,CC,FreeLocal,Standard,214,2,F,M,2,28267.0,N,30.093333,F
1122,3216,20,0,19,0,CC,Budget,Standard,41,2,M,S,1,94188.3,N,57.54666700000001,T
1123,3219,15,0,6,0,CC,Budget,Standard,22,2,F,M,2,91861.0,Y,41.98,F
1124,3223,8,0,37,0,CH,FreeLocal,Standard,46,1,F,M,2,69133.9,Y,26.833333000000003,T
1125,3225,11,0,12,0,CH,FreeLocal,Intnl_discount,23,3,F,M,2,84948.0,Y,29.446666999999998,F
1126,3226,2,0,50,0,Auto,Budget,Standard,52,1,F,M,2,30998.8,N,40.96,F
1127,3237,0,0,0,0,Auto,Budget,Standard,0,1,F,M,2,38215.9,N,30.886667,F
1128,3239,2,0,24,0,CH,Budget,Intnl_discount,27,3,F,M,2,49745.3,N,47.966667,F
1129,3242,1,0,83,0,CC,FreeLocal,Intnl_discount,84,1,F,M,2,98003.7,Y,26.273333,F
1130,3243,3,8,5,0,CC,Budget,Intnl_discount,16,4,M,S,0,89142.7,N,53.693332999999996,T
1131,3244,20,0,106,0,Auto,FreeLocal,Intnl_discount,127,4,F,S,0,74530.8,N,63.086667000000006,F
1132,3253,11,0,5,0,CC,Budget,Standard,17,1,M,M,1,66931.9,N,63.933333,T
1133,3261,28,0,106,0,CC,Budget,Standard,134,3,F,S,1,2800.68,N,45.673333,T
1134,3269,29,0,13,0,CC,FreeLocal,Standard,42,4,F,M,2,98217.1,N,44.98,F
1135,3272,3,0,25,1,CC,Budget,Intnl_discount,29,2,F,S,0,15989.3,N,61.693332999999996,T
1136,3280,3,0,37,0,CH,Budget,Intnl_discount,40,1,F,S,0,64319.2,N,41.226667,T
1137,3281,20,0,9,0,Auto,Budget,Intnl_discount,29,1,F,S,1,73338.0,N,48.246666999999995,T
1138,3288,21,0,87,0,CC,Budget,Standard,109,2,F,M,0,2031.61,N,20.3,T
1139,3294,0,0,15,0,CC,FreeLocal,Standard,15,1,F,M,0,55221.0,N,41.0,F
1140,3295,28,0,60,0,Auto,FreeLocal,Standard,89,1,F,M,1,8073.11,N,43.0,F
1141,3296,24,0,5,0,CH,Budget,Standard,29,3,M,M,1,95448.6,Y,53.68,F
1142,3298,29,0,40,0,CC,Budget,Intnl_discount,70,3,M,S,2,63152.6,Y,63.17333299999999,F
1143,3300,29,0,9,0,CC,Budget,Intnl_discount,38,2,M,S,2,72084.7,N,55.64,F
1144,3301,13,0,40,0,CC,Budget,Standard,53,2,F,S,0,42760.5,N,46.0,F
1145,3302,23,0,10,0,Auto,Budget,Intnl_discount,34,1,F,S,1,49072.0,N,70.0,F
1146,3306,16,0,114,0,CH,Budget,Standard,130,4,M,M,0,71472.9,N,41.913333,T
1147,3308,21,0,87,0,CC,Budget,Standard,108,4,M,S,0,95786.8,Y,57.553332999999995,T
1148,3311,18,0,136,0,CC,FreeLocal,Standard,154,4,M,D,1,90478.6,N,54.553332999999995,T
1149,3312,8,0,13,0,CH,Budget,Standard,21,2,F,M,2,56187.0,N,41.0,F
1150,3315,23,0,206,0,CC,Budget,Intnl_discount,229,3,F,S,1,42000.0,N,24.393333,T
1151,3322,26,0,32,0,CC,Budget,Intnl_discount,58,4,M,M,2,75004.5,N,64.8,F
1152,3325,20,0,13,0,CC,Budget,Standard,34,4,M,M,0,19749.3,N,60.36666700000001,F
1153,3327,9,0,6,0,CC,Budget,Intnl_discount,15,2,M,D,0,20078.0,N,32.846667,F
1154,3333,11,1,22,0,CC,FreeLocal,Standard,36,4,M,S,2,89459.9,N,53.28,T
1155,3336,14,0,25,0,CC,Budget,Standard,40,2,F,S,1,13576.5,N,39.426667,T
1156,3343,29,9,104,0,CC,Budget,Standard,143,3,M,S,2,43634.5,N,21.78,T
1157,3352,27,0,58,0,Auto,Budget,Standard,86,4,F,S,2,28787.4,N,41.666667,T
1158,3355,22,0,20,0,CC,Budget,Intnl_discount,43,2,M,M,1,13091.6,N,59.126667000000005,F
1159,3358,29,0,52,0,Auto,FreeLocal,Standard,82,3,F,M,2,62061.8,Y,45.92,F
1160,3367,22,0,27,0,CH,Budget,Standard,49,4,F,S,2,6440.46,Y,42.0,F
1161,3382,13,1,36,0,CH,FreeLocal,Standard,51,4,M,M,1,64792.3,N,52.146667,T
1162,3384,29,0,8,0,CH,Budget,Intnl_discount,38,1,F,S,0,93322.1,Y,40.313333,T
1163,3387,27,0,23,0,CC,Budget,Standard,51,2,M,M,2,49910.7,Y,51.52,F
1164,3396,10,0,57,0,CC,FreeLocal,Standard,67,4,M,M,2,57360.8,Y,53.253333,F
1165,3399,11,0,95,0,Auto,Budget,Standard,107,2,F,S,2,14578.8,Y,60.933333,T
1166,3400,0,0,22,0,CC,Budget,Standard,22,4,F,M,2,87578.2,Y,53.36666700000001,F
1167,3402,5,0,17,0,CH,Budget,Standard,22,2,M,M,1,5306.11,N,39.093333,F
1168,3405,29,0,90,4,Auto,FreeLocal,Intnl_discount,119,3,F,M,0,83287.0,N,58.56,F
1169,3409,5,8,63,0,Auto,FreeLocal,Standard,77,4,M,M,2,30665.2,Y,22.88,F
1170,3410,6,0,30,0,Auto,FreeLocal,Intnl_discount,37,3,F,M,1,83287.0,Y,49.0,F
1171,3411,17,0,8,0,CH,FreeLocal,Intnl_discount,26,3,M,M,1,98680.4,Y,58.706667,T
1172,3412,13,0,144,0,CC,Budget,Standard,158,2,F,M,2,65619.7,Y,52.646667,F
1173,3413,10,0,93,0,CC,Budget,Standard,104,1,M,M,1,95620.3,Y,49.12,T
1174,3414,22,0,151,0,Auto,FreeLocal,Intnl_discount,174,4,F,D,1,85275.0,N,62.0,F
1175,3416,13,0,11,0,Auto,FreeLocal,Standard,25,1,F,M,1,98453.6,Y,48.0,F
1176,3418,25,0,252,1,Auto,Budget,Standard,277,1,F,S,2,57420.0,Y,62.0,F
1177,3419,3,3,26,1,CC,FreeLocal,Standard,34,1,M,M,0,66000.0,N,41.0,T
1178,3423,22,0,103,1,CC,FreeLocal,Standard,126,4,F,S,0,39461.0,N,22.226667000000003,T
1179,3424,4,7,258,0,CC,Budget,Intnl_discount,270,4,M,M,1,47371.0,Y,54.96,F
1180,3427,20,8,80,0,CH,Budget,Intnl_discount,109,1,M,S,1,16432.1,Y,20.92,T
1181,3430,12,0,7,0,Auto,Budget,Intnl_discount,20,4,F,S,1,540.4,Y,39.213333,T
1182,3432,8,0,22,0,CC,FreeLocal,Standard,31,3,F,M,2,80087.7,N,41.92,F
1183,3438,1,0,29,0,CC,Budget,Standard,31,4,F,S,2,93559.1,N,57.62,F
1184,3439,18,0,104,0,CC,Budget,Standard,123,2,F,S,2,3416.62,Y,22.76,T
1185,3440,18,0,25,0,Auto,FreeLocal,Standard,44,3,F,S,1,93454.3,Y,48.533333,F
1186,3451,17,0,27,0,CH,Budget,Standard,44,1,F,M,2,57483.9,N,44.026666999999996,F
1187,3456,8,9,77,0,CH,Budget,Standard,94,4,F,M,2,36725.1,N,55.793333,F
1188,3460,20,0,19,0,CC,Budget,Standard,41,2,M,S,1,94188.3,N,57.54666700000001,T
1189,3466,17,0,106,0,Auto,FreeLocal,Standard,123,4,F,S,1,12374.9,Y,33.493333,T
1190,3470,2,0,50,0,Auto,Budget,Standard,52,2,F,M,2,30998.8,N,40.96,F
1191,3476,9,9,8,0,CC,FreeLocal,Intnl_discount,27,2,M,S,0,21416.5,N,35.653333,F
1192,3481,0,0,0,0,Auto,Budget,Standard,0,4,F,M,2,38215.9,N,30.886667,F
1193,3486,1,0,83,0,CC,FreeLocal,Intnl_discount,84,2,F,M,2,98003.7,Y,26.273333,F
1194,3487,3,8,5,0,CC,Budget,Intnl_discount,16,1,M,S,0,89142.7,N,53.693332999999996,T
1195,3488,20,0,106,0,Auto,FreeLocal,Intnl_discount,127,1,F,S,0,74530.8,N,63.086667000000006,F
1196,3495,22,0,82,0,CC,Budget,Intnl_discount,104,2,F,M,2,76289.2,N,48.206666999999996,F
1197,3503,14,0,9,0,Auto,Budget,Intnl_discount,23,2,F,S,0,77726.4,N,56.72,F
1198,3505,28,0,106,0,CC,Budget,Standard,134,1,F,S,1,2800.68,N,45.673333,T
1199,3508,13,0,96,0,CC,FreeLocal,Standard,110,3,F,M,2,90271.6,N,44.926667,F
1200,3512,21,0,6,0,CC,Budget,Standard,27,1,F,M,2,64816.6,Y,31.126666999999998,F
1201,3513,29,0,13,0,CC,FreeLocal,Standard,42,3,F,M,2,98217.1,N,44.98,F
1202,3522,5,7,76,0,CH,FreeLocal,Intnl_discount,88,2,M,S,1,84978.1,N,21.64,F
1203,3523,21,0,85,0,CC,Budget,Intnl_discount,107,1,F,M,2,36647.9,N,49.986667,T
1204,3524,3,0,37,0,CH,Budget,Intnl_discount,40,1,F,S,0,64319.2,N,41.226667,T
1205,3525,20,0,9,0,Auto,Budget,Intnl_discount,29,1,F,S,1,73338.0,N,48.246666999999995,T
1206,3526,3,0,40,0,CC,FreeLocal,Standard,44,4,F,S,0,433.74,N,60.746667,T
1207,3527,18,0,8,0,CC,Budget,Standard,27,3,F,M,2,16962.2,N,45.36,F
1208,3529,20,4,117,0,CH,Budget,Intnl_discount,142,1,M,M,2,10708.3,N,26.026667,F
1209,3532,21,0,87,0,CC,Budget,Standard,109,3,F,M,0,2031.61,N,20.3,T
1210,3535,13,0,8,0,CH,FreeLocal,Standard,22,1,F,S,2,16938.5,N,41.0,F
1211,3538,0,0,15,0,CC,FreeLocal,Standard,15,4,F,M,0,55221.0,N,46.0,F
1212,3539,28,0,60,0,Auto,FreeLocal,Standard,89,3,F,M,1,8073.11,N,70.0,F
1213,3540,24,0,5,0,CH,Budget,Standard,29,3,M,M,1,95448.6,Y,53.68,F
1214,3544,29,0,9,0,CC,Budget,Intnl_discount,38,2,M,S,2,72084.7,N,55.64,F
1215,3545,13,0,40,0,CC,Budget,Standard,53,4,F,S,0,42760.5,N,61.0,F
1216,3546,23,0,10,0,Auto,Budget,Intnl_discount,34,1,F,S,1,49072.0,N,55.0,F
1217,3547,16,0,126,0,CC,FreeLocal,Standard,142,3,F,M,0,27371.8,Y,52.0,F
1218,3550,16,0,114,0,CH,Budget,Standard,130,2,M,M,1,71472.9,N,41.913333,T
1219,3551,7,0,6,0,CC,Budget,Standard,13,3,M,M,0,95405.7,N,46.506667,T
1220,3552,21,0,87,0,CC,Budget,Standard,108,3,M,S,0,95786.8,Y,57.553332999999995,T
1221,3554,0,0,11,0,CC,FreeLocal,Intnl_discount,12,4,M,S,0,90321.6,N,55.113333,T
1222,3555,18,0,136,0,CH,FreeLocal,Standard,154,1,M,S,1,90478.6,N,54.553332999999995,T
1223,3556,8,0,13,0,CH,Budget,Standard,21,1,F,M,2,56187.0,N,43.0,F
1224,3559,23,0,206,0,CC,Budget,Intnl_discount,229,3,F,S,1,35089.0,N,24.393333,T
1225,3565,12,0,46,4,CC,FreeLocal,Standard,58,4,M,M,2,53010.8,N,18.84,F
1226,3566,26,0,32,0,CC,Budget,Intnl_discount,58,3,M,M,1,75004.5,N,64.8,F
1227,3569,20,0,13,0,CC,Budget,Standard,34,3,M,M,0,19749.3,N,60.36666700000001,F
1228,3571,9,0,6,0,CC,Budget,Intnl_discount,15,2,M,S,0,20078.0,N,32.846667,F
1229,3572,17,4,49,1,Auto,FreeLocal,Standard,72,4,F,M,2,47902.0,N,26.033333,F
1230,3580,14,0,25,0,CC,Budget,Standard,40,3,F,S,1,13576.5,N,39.426667,T
1231,3582,20,0,39,0,CH,Budget,Intnl_discount,59,3,F,M,2,42031.8,N,50.753333000000005,F
1232,3592,16,5,10,0,CC,Budget,Standard,32,4,M,S,1,92647.5,N,56.04666700000001,T
1233,3593,3,0,11,0,CC,Budget,Standard,14,2,F,S,2,21021.6,Y,62.753333,T
1234,3596,27,0,58,0,Auto,Budget,Standard,86,1,F,S,2,28787.4,N,41.666667,T
1235,3602,29,0,52,0,Auto,FreeLocal,Standard,82,2,F,M,2,62061.8,Y,45.92,F
1236,3607,22,0,34,0,Auto,Budget,Standard,57,3,F,S,2,19131.1,N,56.18666700000001,T
1237,3611,22,0,27,0,CH,Budget,Standard,49,3,F,S,2,6440.46,Y,41.0,F
1238,3613,6,0,58,0,CC,Budget,Standard,64,2,M,S,0,28766.9,N,46.84,F
1239,3623,22,0,28,0,Auto,Budget,Standard,50,3,F,S,0,73228.3,N,43.0,F
1240,3626,13,1,36,0,CH,FreeLocal,Standard,51,4,M,M,1,64792.3,N,52.146667,T
1241,3631,27,0,23,0,CC,Budget,Standard,51,1,M,M,2,49910.7,Y,51.52,F
1242,3632,11,0,25,0,CC,FreeLocal,Standard,37,4,M,M,1,76161.4,Y,44.573333,T
1243,3640,10,0,57,0,CC,FreeLocal,Standard,67,4,M,M,2,57360.8,Y,53.253333,F
1244,3641,29,0,10,0,CC,FreeLocal,Standard,40,4,M,M,0,92414.7,Y,45.513333,T
1245,3643,11,0,95,0,Auto,Budget,Standard,107,1,F,S,2,14578.8,Y,60.933333,T
1246,3644,0,0,22,0,CC,Budget,Standard,22,1,F,M,2,87578.2,Y,53.36666700000001,F
1247,3649,29,0,90,4,Auto,FreeLocal,Intnl_discount,119,3,F,M,0,77000.0,N,47.0,F
1248,3653,5,8,63,0,Auto,FreeLocal,Standard,77,2,F,M,2,30665.2,Y,22.88,F
1249,3654,6,0,30,0,Auto,FreeLocal,Intnl_discount,37,4,F,M,1,83287.0,Y,46.0,F
1250,3656,13,0,144,0,CC,Budget,Standard,158,1,F,M,2,65619.7,Y,46.0,F
1251,3660,13,0,11,0,Auto,FreeLocal,Standard,25,1,F,M,1,98453.6,Y,61.0,F
1252,3662,25,0,252,1,Auto,Budget,Standard,277,3,F,S,2,57420.0,Y,52.0,F
1253,3663,3,3,26,1,CC,FreeLocal,Standard,34,4,M,M,0,70000.0,N,42.0,T
1254,3664,17,0,39,0,CC,Budget,Intnl_discount,57,3,F,M,2,47639.1,N,61.0,F
1255,3671,20,8,80,0,CH,Budget,Intnl_discount,109,3,M,S,1,16432.1,Y,20.92,T
1256,3672,4,0,91,1,CC,Budget,Standard,96,3,F,M,2,67388.0,N,53.12,T
1257,3673,3,0,11,1,CC,Budget,Standard,15,2,F,M,2,84166.1,N,54.013332999999996,T
1258,3674,12,0,7,0,Auto,Budget,Intnl_discount,20,4,F,S,1,540.4,Y,39.213333,T
1259,3678,28,0,113,0,CC,FreeLocal,Standard,141,2,F,S,2,11251.1,Y,43.0,T
1260,3679,24,0,73,0,CH,FreeLocal,Standard,97,2,M,M,2,45429.7,Y,61.713333,T
1261,3680,4,0,91,1,CC,Budget,Standard,96,3,M,M,1,67388.0,N,53.12,T
1262,3681,3,0,11,1,CC,Budget,Standard,15,1,M,M,1,84166.1,N,54.013332999999996,T
1263,3682,1,0,29,0,CC,Budget,Standard,31,4,F,S,2,93559.1,N,57.62,F
1264,3683,18,0,104,0,CC,Budget,Standard,123,3,F,S,2,3416.62,Y,22.76,T
1265,3686,12,0,163,0,CC,Budget,Intnl_discount,175,2,M,M,2,59613.1,N,34.32,T
1266,3687,24,0,73,0,CH,FreeLocal,Standard,97,3,M,M,2,45429.7,Y,61.713333,T
1267,3688,4,0,91,1,CC,Budget,Standard,96,4,M,M,1,67388.0,N,53.12,T
1268,3689,3,0,11,1,CC,Budget,Standard,15,1,M,M,0,84166.1,N,54.013332999999996,T
1269,3692,0,0,112,0,CC,Budget,Standard,113,1,F,M,2,11234.7,Y,49.046667,F
1270,3694,19,0,118,0,Auto,FreeLocal,Standard,137,2,F,M,1,82931.3,N,64.64,F
1271,3695,17,0,27,0,CH,Budget,Standard,44,4,F,M,2,57483.9,N,44.026666999999996,F
1272,3698,21,0,192,0,CC,FreeLocal,Standard,214,2,F,M,2,28267.0,N,30.093333,F
1273,3706,12,0,163,0,CC,Budget,Intnl_discount,175,1,M,M,2,59613.1,N,34.32,T
1274,3707,15,0,6,0,CC,Budget,Standard,22,1,F,M,2,91861.0,Y,41.98,F
1275,3708,24,0,73,0,CH,FreeLocal,Standard,97,2,M,M,2,45429.7,Y,61.713333,T
1276,3709,4,0,91,1,CC,Budget,Standard,96,3,M,M,1,67388.0,N,53.12,T
1277,3710,17,0,106,0,Auto,FreeLocal,Standard,123,2,F,S,1,12374.9,Y,33.493333,T
1278,3711,8,0,37,0,CH,FreeLocal,Standard,46,2,F,M,2,69133.9,Y,26.833333000000003,F
1279,3712,3,0,11,1,CC,Budget,Standard,15,1,M,M,0,84166.1,N,54.013332999999996,T
1280,3714,2,0,50,0,Auto,Budget,Standard,52,1,F,M,2,30998.8,N,40.96,F
1281,3715,12,0,163,0,CC,Budget,Intnl_discount,200,2,M,M,2,59613.1,N,34.32,T
1282,3717,4,0,91,1,CC,Budget,Standard,96,4,M,M,0,67388.0,N,53.12,T
1283,3721,24,0,73,0,CH,FreeLocal,Standard,97,2,M,M,2,45429.7,Y,61.713333,T
1284,3723,3,0,11,1,CC,Budget,Standard,15,1,M,M,1,84166.1,N,54.013332999999996,T
1285,3727,2,0,24,0,CH,Budget,Intnl_discount,27,4,F,M,2,49745.3,N,47.966667,F
1286,3730,1,0,83,0,CC,FreeLocal,Intnl_discount,84,2,F,M,2,98003.7,Y,26.273333,F
1287,3731,3,8,5,0,CC,Budget,Intnl_discount,16,4,M,S,0,89142.7,N,53.693332999999996,T
1288,3732,20,0,106,0,Auto,FreeLocal,Intnl_discount,127,4,F,S,0,74530.8,N,63.086667000000006,F
1289,3739,22,0,82,0,CC,Budget,Intnl_discount,104,2,F,M,2,76289.2,N,48.206666999999996,F
1290,3741,11,0,5,0,CC,Budget,Standard,17,1,M,M,1,66931.9,N,63.933333,T
1291,3742,8,0,99,0,CC,FreeLocal,Standard,108,4,F,M,2,9309.57,Y,25.44,F
1292,3752,13,0,96,0,CC,FreeLocal,Standard,110,3,F,M,2,90271.6,N,44.926667,F
1293,3760,3,0,25,1,CC,Budget,Intnl_discount,29,1,F,S,0,15989.3,N,61.693332999999996,T
1294,3767,21,0,85,0,CC,Budget,Intnl_discount,107,2,F,M,2,36647.9,N,49.986667,F
1295,3768,3,0,37,0,CH,Budget,Intnl_discount,40,1,F,S,0,64319.2,N,41.226667,T
1296,3769,20,0,9,0,Auto,Budget,Intnl_discount,29,2,F,S,1,73338.0,N,48.246666999999995,F
1297,3770,3,0,40,0,CC,FreeLocal,Standard,44,3,F,S,0,433.74,N,60.746667,T
1298,3773,20,4,117,0,CH,Budget,Intnl_discount,142,1,M,M,2,10708.3,N,26.026667,F
1299,3779,13,0,8,0,CH,FreeLocal,Standard,22,2,F,S,2,16938.5,N,42.0,F
1300,3782,0,0,15,0,CC,FreeLocal,Standard,15,1,F,M,0,55221.0,N,46.0,F
1301,3783,28,0,60,0,Auto,FreeLocal,Standard,89,1,F,M,1,8073.11,N,47.0,F
1302,3786,29,0,40,0,CC,Budget,Intnl_discount,70,3,M,S,2,63152.6,Y,63.17333299999999,F
1303,3788,29,0,9,0,CC,Budget,Intnl_discount,38,2,M,S,2,72084.7,N,55.64,F
1304,3789,13,0,40,0,CC,Budget,Standard,53,1,F,S,0,42760.5,N,48.0,F
1305,3790,23,0,10,0,Auto,Budget,Intnl_discount,34,1,F,S,1,49072.0,N,52.646667,F
1306,3791,16,0,126,0,CC,FreeLocal,Standard,142,4,F,M,0,27371.8,Y,62.0,F
1307,3798,0,0,11,0,Auto,FreeLocal,Intnl_discount,12,2,M,S,0,90321.6,N,28.0,F
1308,3799,18,0,136,0,CC,FreeLocal,Standard,154,1,M,D,0,90478.6,N,54.553332999999995,T
1309,3800,8,0,13,0,CH,Budget,Standard,21,2,F,M,2,56187.0,N,43.0,F
1310,3801,6,0,6,0,CC,Budget,Standard,13,2,M,M,1,28313.1,N,20.893333,F
1311,3803,29,0,45,0,CH,FreeLocal,Standard,75,2,M,M,2,29616.0,N,49.426667,F
1312,3805,24,0,22,0,CC,FreeLocal,Standard,47,1,M,M,0,19732.8,N,50.673333,F
1313,3808,26,0,32,1,CC,Budget,Standard,59,1,M,S,2,96.33,N,56.473333,F
1314,3821,0,0,28,0,CC,FreeLocal,Standard,29,4,F,S,0,78851.3,N,48.373333,T
1315,3823,28,0,45,0,CH,Budget,Standard,74,4,F,M,0,83891.9,Y,61.02,T
1316,3824,26,0,12,0,CC,FreeLocal,Standard,38,4,F,M,2,28220.8,N,38.766667,T
1317,29,22,0,178,0,CC,Budget,Standard,200,3,M,M,1,7545.96,Y,16.753332999999998,T
1318,40,13,0,87,0,CC,FreeLocal,Standard,100,4,F,S,0,28589.1,N,15.6,T
1319,96,22,8,16,0,CC,FreeLocal,Standard,47,3,F,M,0,38538.4,N,12.326667,T
1320,205,27,5,16,0,CH,FreeLocal,Standard,49,4,F,M,0,28770.9,N,12.34,F
1321,270,14,1,149,0,CC,FreeLocal,Intnl_discount,166,4,F,S,0,89813.6,N,12.846667,F
1322,302,27,5,48,0,CC,FreeLocal,Intnl_discount,81,2,M,M,2,67339.8,N,17.006667,F
1323,309,26,0,108,0,CC,Budget,Standard,134,4,F,S,0,41000.0,N,16.06,T
1324,418,5,7,23,0,Auto,Budget,Standard,35,3,M,M,2,78554.2,N,16.7,F
1325,419,29,0,66,0,Auto,FreeLocal,Standard,96,2,M,S,1,3960.5,N,14.693332999999999,T
1326,426,22,4,43,0,CC,Budget,Standard,69,3,F,M,2,88427.0,N,13.86,F
1327,552,13,0,87,0,CC,FreeLocal,Standard,100,4,F,S,0,28589.1,N,15.6,T
1328,608,22,8,16,0,CC,FreeLocal,Standard,47,3,F,M,0,38538.4,N,12.326667,T
1329,656,2,0,17,1,Auto,Budget,Standard,19,2,M,M,1,5252.29,N,16.333333,F
1330,714,9,0,47,0,CC,Budget,Intnl_discount,57,2,M,M,1,3933.74,N,17.86,F
1331,717,27,5,16,0,CH,FreeLocal,Standard,49,3,F,M,0,28770.9,N,12.34,T
1332,725,21,0,35,0,CC,Budget,Standard,57,4,F,S,0,30763.8,Y,14.193332999999999,T
1333,782,14,1,149,0,CC,FreeLocal,Intnl_discount,166,4,F,S,0,89813.6,N,12.846667,F
1334,814,27,5,48,0,CC,FreeLocal,Intnl_discount,81,3,M,M,2,67339.8,N,17.006667,F
1335,818,29,8,99,0,CH,FreeLocal,Standard,138,3,F,S,0,43382.3,N,16.073332999999998,T
1336,821,26,0,108,0,CC,Budget,Standard,134,3,F,D,1,13011.4,N,16.06,T
1337,849,26,0,17,0,CC,FreeLocal,Standard,44,1,M,M,0,5745.0,Y,15.38,T
1338,878,9,6,47,0,Auto,FreeLocal,Standard,63,2,M,M,1,20818.5,N,12.68,F
1339,931,29,0,66,0,Auto,FreeLocal,Standard,96,2,M,S,1,3960.5,N,14.693332999999999,T
1340,938,22,4,43,0,CC,Budget,Standard,69,2,F,M,2,88427.0,N,13.86,F
1341,1006,28,0,97,0,CC,FreeLocal,Standard,125,1,M,S,1,24141.5,Y,17.006667,T
1342,1053,22,0,178,0,CC,Budget,Standard,200,2,M,M,1,7545.96,Y,16.753332999999998,T
1343,1079,12,0,311,0,CC,Budget,Standard,323,4,F,S,0,45612.9,N,14.3,F
1344,1229,27,5,16,0,CH,FreeLocal,Standard,49,3,F,M,0,28770.9,N,12.34,T
1345,1231,25,0,32,0,CC,FreeLocal,Standard,58,1,F,M,2,86695.4,N,13.906667,F
1346,1237,21,0,35,0,CC,Budget,Standard,57,3,F,S,1,30763.8,Y,14.193332999999999,T
1347,1239,7,0,32,0,CC,FreeLocal,Intnl_discount,39,2,M,M,1,69680.9,N,15.846667000000002,F
1348,1297,4,6,18,0,CC,FreeLocal,Standard,29,2,F,S,1,27783.6,N,14.04,T
